DATA,DATA,PAÍS,CONFIRMADOS,FATAIS,RECUPERADOS
2020-04-15 00:00:00,2020-04-15 00:00:00,Lithuania,1091,30,138
2020-04-16 00:00:00,2020-04-16 00:00:00,Lithuania,1128,32,178
2020-04-17 00:00:00,2020-04-17 00:00:00,Lithuania,1149,33,210
2020-04-18 00:00:00,2020-04-18 00:00:00,Lithuania,1239,33,228
2020-04-19 00:00:00,2020-04-19 00:00:00,Lithuania,1298,35,242
2020-04-20 00:00:00,2020-04-20 00:00:00,Lithuania,1326,37,242
2020-01-22 00:00:00,2020-01-22 00:00:00,Luxembourg,0,0,0
2020-01-23 00:00:00,2020-01-23 00:00:00,Luxembourg,0,0,0
2020-01-24 00:00:00,2020-01-24 00:00:00,Luxembourg,0,0,0
2020-01-25 00:00:00,2020-01-25 00:00:00,Luxembourg,0,0,0
2020-01-26 00:00:00,2020-01-26 00:00:00,Luxembourg,0,0,0
2020-01-27 00:00:00,2020-01-27 00:00:00,Luxembourg,0,0,0
2020-01-28 00:00:00,2020-01-28 00:00:00,Luxembourg,0,0,0
2020-01-29 00:00:00,2020-01-29 00:00:00,Luxembourg,0,0,0
2020-01-30 00:00:00,2020-01-30 00:00:00,Luxembourg,0,0,0
2020-01-31 00:00:00,2020-01-31 00:00:00,Luxembourg,0,0,0
2020-02-01 00:00:00,2020-02-01 00:00:00,Luxembourg,0,0,0
2020-02-02 00:00:00,2020-02-02 00:00:00,Luxembourg,0,0,0
2020-02-03 00:00:00,2020-02-03 00:00:00,Luxembourg,0,0,0
2020-02-04 00:00:00,2020-02-04 00:00:00,Luxembourg,0,0,0
2020-02-05 00:00:00,2020-02-05 00:00:00,Luxembourg,0,0,0
2020-02-06 00:00:00,2020-02-06 00:00:00,Luxembourg,0,0,0
2020-02-07 00:00:00,2020-02-07 00:00:00,Luxembourg,0,0,0
2020-02-08 00:00:00,2020-02-08 00:00:00,Luxembourg,0,0,0
2020-02-09 00:00:00,2020-02-09 00:00:00,Luxembourg,0,0,0
2020-02-10 00:00:00,2020-02-10 00:00:00,Luxembourg,0,0,0
2020-02-11 00:00:00,2020-02-11 00:00:00,Luxembourg,0,0,0
2020-02-12 00:00:00,2020-02-12 00:00:00,Luxembourg,0,0,0
2020-02-13 00:00:00,2020-02-13 00:00:00,Luxembourg,0,0,0
2020-02-14 00:00:00,2020-02-14 00:00:00,Luxembourg,0,0,0
2020-02-15 00:00:00,2020-02-15 00:00:00,Luxembourg,0,0,0
2020-02-16 00:00:00,2020-02-16 00:00:00,Luxembourg,0,0,0
2020-02-17 00:00:00,2020-02-17 00:00:00,Luxembourg,0,0,0
2020-02-18 00:00:00,2020-02-18 00:00:00,Luxembourg,0,0,0
2020-02-19 00:00:00,2020-02-19 00:00:00,Luxembourg,0,0,0
2020-02-20 00:00:00,2020-02-20 00:00:00,Luxembourg,0,0,0
2020-02-21 00:00:00,2020-02-21 00:00:00,Luxembourg,0,0,0
2020-02-22 00:00:00,2020-02-22 00:00:00,Luxembourg,0,0,0
2020-02-23 00:00:00,2020-02-23 00:00:00,Luxembourg,0,0,0
2020-02-24 00:00:00,2020-02-24 00:00:00,Luxembourg,0,0,0
2020-02-25 00:00:00,2020-02-25 00:00:00,Luxembourg,0,0,0
2020-02-26 00:00:00,2020-02-26 00:00:00,Luxembourg,0,0,0
2020-02-27 00:00:00,2020-02-27 00:00:00,Luxembourg,0,0,0
2020-02-28 00:00:00,2020-02-28 00:00:00,Luxembourg,0,0,0
2020-02-29 00:00:00,2020-02-29 00:00:00,Luxembourg,1,0,0
2020-03-01 00:00:00,2020-03-01 00:00:00,Luxembourg,1,0,0
2020-03-02 00:00:00,2020-03-02 00:00:00,Luxembourg,1,0,0
2020-03-03 00:00:00,2020-03-03 00:00:00,Luxembourg,1,0,0
2020-03-04 00:00:00,2020-03-04 00:00:00,Luxembourg,1,0,0
2020-03-05 00:00:00,2020-03-05 00:00:00,Luxembourg,1,0,0
2020-03-06 00:00:00,2020-03-06 00:00:00,Luxembourg,2,0,0
2020-03-07 00:00:00,2020-03-07 00:00:00,Luxembourg,2,0,0
2020-03-08 00:00:00,2020-03-08 00:00:00,Luxembourg,3,0,0
2020-03-09 00:00:00,2020-03-09 00:00:00,Luxembourg,3,0,0
2020-03-10 00:00:00,2020-03-10 00:00:00,Luxembourg,5,0,0
2020-03-11 00:00:00,2020-03-11 00:00:00,Luxembourg,7,0,0
2020-03-12 00:00:00,2020-03-12 00:00:00,Luxembourg,19,0,0
2020-03-13 00:00:00,2020-03-13 00:00:00,Luxembourg,34,0,0
2020-03-14 00:00:00,2020-03-14 00:00:00,Luxembourg,51,1,0
2020-03-15 00:00:00,2020-03-15 00:00:00,Luxembourg,59,1,0
2020-03-16 00:00:00,2020-03-16 00:00:00,Luxembourg,77,1,0
2020-03-17 00:00:00,2020-03-17 00:00:00,Luxembourg,140,1,0
2020-03-18 00:00:00,2020-03-18 00:00:00,Luxembourg,203,2,0
2020-03-19 00:00:00,2020-03-19 00:00:00,Luxembourg,335,4,0
2020-03-20 00:00:00,2020-03-20 00:00:00,Luxembourg,484,4,0
2020-03-21 00:00:00,2020-03-21 00:00:00,Luxembourg,670,8,0
2020-03-22 00:00:00,2020-03-22 00:00:00,Luxembourg,798,8,6
2020-03-23 00:00:00,2020-03-23 00:00:00,Luxembourg,875,8,6
2020-03-24 00:00:00,2020-03-24 00:00:00,Luxembourg,1099,8,6
2020-03-25 00:00:00,2020-03-25 00:00:00,Luxembourg,1333,8,6
2020-03-26 00:00:00,2020-03-26 00:00:00,Luxembourg,1453,9,6
2020-03-27 00:00:00,2020-03-27 00:00:00,Luxembourg,1605,15,40
2020-03-28 00:00:00,2020-03-28 00:00:00,Luxembourg,1831,18,40
2020-03-29 00:00:00,2020-03-29 00:00:00,Luxembourg,1950,21,40
2020-03-30 00:00:00,2020-03-30 00:00:00,Luxembourg,1988,22,40
2020-03-31 00:00:00,2020-03-31 00:00:00,Luxembourg,2178,23,80
2020-04-01 00:00:00,2020-04-01 00:00:00,Luxembourg,2319,29,80
2020-04-02 00:00:00,2020-04-02 00:00:00,Luxembourg,2487,30,80
2020-04-03 00:00:00,2020-04-03 00:00:00,Luxembourg,2612,31,500
2020-04-04 00:00:00,2020-04-04 00:00:00,Luxembourg,2729,31,500
2020-04-05 00:00:00,2020-04-05 00:00:00,Luxembourg,2804,36,500
2020-04-06 00:00:00,2020-04-06 00:00:00,Luxembourg,2843,41,500
2020-04-07 00:00:00,2020-04-07 00:00:00,Luxembourg,2970,44,500
2020-04-08 00:00:00,2020-04-08 00:00:00,Luxembourg,3034,46,500
2020-04-09 00:00:00,2020-04-09 00:00:00,Luxembourg,3115,52,500
2020-04-10 00:00:00,2020-04-10 00:00:00,Luxembourg,3223,54,500
2020-04-11 00:00:00,2020-04-11 00:00:00,Luxembourg,3270,62,500
2020-04-12 00:00:00,2020-04-12 00:00:00,Luxembourg,3281,66,500
2020-04-13 00:00:00,2020-04-13 00:00:00,Luxembourg,3292,69,500
2020-04-14 00:00:00,2020-04-14 00:00:00,Luxembourg,3307,67,500
2020-04-15 00:00:00,2020-04-15 00:00:00,Luxembourg,3373,69,526
2020-04-16 00:00:00,2020-04-16 00:00:00,Luxembourg,3444,69,552
2020-04-17 00:00:00,2020-04-17 00:00:00,Luxembourg,3480,72,579
2020-04-18 00:00:00,2020-04-18 00:00:00,Luxembourg,3537,72,601
2020-04-19 00:00:00,2020-04-19 00:00:00,Luxembourg,3550,73,627
2020-04-20 00:00:00,2020-04-20 00:00:00,Luxembourg,3550,73,627
2020-04-20 00:00:00,2020-04-20 00:00:00,Macao,45,,22
2020-01-22 00:00:00,2020-01-22 00:00:00,Madagascar,0,0,0
2020-01-23 00:00:00,2020-01-23 00:00:00,Madagascar,0,0,0
2020-01-24 00:00:00,2020-01-24 00:00:00,Madagascar,0,0,0
2020-01-25 00:00:00,2020-01-25 00:00:00,Madagascar,0,0,0
2020-01-26 00:00:00,2020-01-26 00:00:00,Madagascar,0,0,0
2020-01-27 00:00:00,2020-01-27 00:00:00,Madagascar,0,0,0
2020-01-28 00:00:00,2020-01-28 00:00:00,Madagascar,0,0,0
2020-01-29 00:00:00,2020-01-29 00:00:00,Madagascar,0,0,0
2020-01-30 00:00:00,2020-01-30 00:00:00,Madagascar,0,0,0
2020-01-31 00:00:00,2020-01-31 00:00:00,Madagascar,0,0,0
2020-02-01 00:00:00,2020-02-01 00:00:00,Madagascar,0,0,0
2020-02-02 00:00:00,2020-02-02 00:00:00,Madagascar,0,0,0
2020-02-03 00:00:00,2020-02-03 00:00:00,Madagascar,0,0,0
2020-02-04 00:00:00,2020-02-04 00:00:00,Madagascar,0,0,0
2020-02-05 00:00:00,2020-02-05 00:00:00,Madagascar,0,0,0
2020-02-06 00:00:00,2020-02-06 00:00:00,Madagascar,0,0,0
2020-02-07 00:00:00,2020-02-07 00:00:00,Madagascar,0,0,0
2020-02-08 00:00:00,2020-02-08 00:00:00,Madagascar,0,0,0
2020-02-09 00:00:00,2020-02-09 00:00:00,Madagascar,0,0,0
2020-02-10 00:00:00,2020-02-10 00:00:00,Madagascar,0,0,0
2020-02-11 00:00:00,2020-02-11 00:00:00,Madagascar,0,0,0
2020-02-12 00:00:00,2020-02-12 00:00:00,Madagascar,0,0,0
2020-02-13 00:00:00,2020-02-13 00:00:00,Madagascar,0,0,0
2020-02-14 00:00:00,2020-02-14 00:00:00,Madagascar,0,0,0
2020-02-15 00:00:00,2020-02-15 00:00:00,Madagascar,0,0,0
2020-02-16 00:00:00,2020-02-16 00:00:00,Madagascar,0,0,0
2020-02-17 00:00:00,2020-02-17 00:00:00,Madagascar,0,0,0
2020-02-18 00:00:00,2020-02-18 00:00:00,Madagascar,0,0,0
2020-02-19 00:00:00,2020-02-19 00:00:00,Madagascar,0,0,0
2020-02-20 00:00:00,2020-02-20 00:00:00,Madagascar,0,0,0
2020-02-21 00:00:00,2020-02-21 00:00:00,Madagascar,0,0,0
2020-02-22 00:00:00,2020-02-22 00:00:00,Madagascar,0,0,0
2020-02-23 00:00:00,2020-02-23 00:00:00,Madagascar,0,0,0
2020-02-24 00:00:00,2020-02-24 00:00:00,Madagascar,0,0,0
2020-02-25 00:00:00,2020-02-25 00:00:00,Madagascar,0,0,0
2020-02-26 00:00:00,2020-02-26 00:00:00,Madagascar,0,0,0
2020-02-27 00:00:00,2020-02-27 00:00:00,Madagascar,0,0,0
2020-02-28 00:00:00,2020-02-28 00:00:00,Madagascar,0,0,0
2020-02-29 00:00:00,2020-02-29 00:00:00,Madagascar,0,0,0
2020-03-01 00:00:00,2020-03-01 00:00:00,Madagascar,0,0,0
2020-03-02 00:00:00,2020-03-02 00:00:00,Madagascar,0,0,0
2020-03-03 00:00:00,2020-03-03 00:00:00,Madagascar,0,0,0
2020-03-04 00:00:00,2020-03-04 00:00:00,Madagascar,0,0,0
2020-03-05 00:00:00,2020-03-05 00:00:00,Madagascar,0,0,0
2020-03-06 00:00:00,2020-03-06 00:00:00,Madagascar,0,0,0
2020-03-07 00:00:00,2020-03-07 00:00:00,Madagascar,0,0,0
2020-03-08 00:00:00,2020-03-08 00:00:00,Madagascar,0,0,0
2020-03-09 00:00:00,2020-03-09 00:00:00,Madagascar,0,0,0
2020-03-10 00:00:00,2020-03-10 00:00:00,Madagascar,0,0,0
2020-03-11 00:00:00,2020-03-11 00:00:00,Madagascar,0,0,0
2020-03-12 00:00:00,2020-03-12 00:00:00,Madagascar,0,0,0
2020-03-13 00:00:00,2020-03-13 00:00:00,Madagascar,0,0,0
2020-03-14 00:00:00,2020-03-14 00:00:00,Madagascar,0,0,0
2020-03-15 00:00:00,2020-03-15 00:00:00,Madagascar,0,0,0
2020-03-16 00:00:00,2020-03-16 00:00:00,Madagascar,0,0,0
2020-03-17 00:00:00,2020-03-17 00:00:00,Madagascar,0,0,0
2020-03-18 00:00:00,2020-03-18 00:00:00,Madagascar,0,0,0
2020-03-19 00:00:00,2020-03-19 00:00:00,Madagascar,0,0,0
2020-03-20 00:00:00,2020-03-20 00:00:00,Madagascar,3,0,0
2020-03-21 00:00:00,2020-03-21 00:00:00,Madagascar,3,0,0
2020-03-22 00:00:00,2020-03-22 00:00:00,Madagascar,3,0,0
2020-03-23 00:00:00,2020-03-23 00:00:00,Madagascar,12,0,0
2020-03-24 00:00:00,2020-03-24 00:00:00,Madagascar,17,0,0
2020-03-25 00:00:00,2020-03-25 00:00:00,Madagascar,19,0,0
2020-03-26 00:00:00,2020-03-26 00:00:00,Madagascar,23,0,0
2020-03-27 00:00:00,2020-03-27 00:00:00,Madagascar,26,0,0
2020-03-28 00:00:00,2020-03-28 00:00:00,Madagascar,26,0,0
2020-03-29 00:00:00,2020-03-29 00:00:00,Madagascar,39,0,0
2020-03-30 00:00:00,2020-03-30 00:00:00,Madagascar,43,0,0
2020-03-31 00:00:00,2020-03-31 00:00:00,Madagascar,57,0,0
2020-04-01 00:00:00,2020-04-01 00:00:00,Madagascar,57,0,0
2020-04-02 00:00:00,2020-04-02 00:00:00,Madagascar,59,0,0
2020-04-03 00:00:00,2020-04-03 00:00:00,Madagascar,70,0,0
2020-04-04 00:00:00,2020-04-04 00:00:00,Madagascar,70,0,0
2020-04-05 00:00:00,2020-04-05 00:00:00,Madagascar,72,0,2
2020-04-06 00:00:00,2020-04-06 00:00:00,Madagascar,82,0,2
2020-04-07 00:00:00,2020-04-07 00:00:00,Madagascar,88,0,7
2020-04-08 00:00:00,2020-04-08 00:00:00,Madagascar,93,0,11
2020-04-09 00:00:00,2020-04-09 00:00:00,Madagascar,93,0,11
2020-04-10 00:00:00,2020-04-10 00:00:00,Madagascar,93,0,11
2020-04-11 00:00:00,2020-04-11 00:00:00,Madagascar,102,0,11
2020-04-12 00:00:00,2020-04-12 00:00:00,Madagascar,106,0,20
2020-04-13 00:00:00,2020-04-13 00:00:00,Madagascar,106,0,21
2020-04-14 00:00:00,2020-04-14 00:00:00,Madagascar,108,0,23
2020-04-15 00:00:00,2020-04-15 00:00:00,Madagascar,110,0,29
2020-04-16 00:00:00,2020-04-16 00:00:00,Madagascar,111,0,33
2020-04-17 00:00:00,2020-04-17 00:00:00,Madagascar,117,0,33
2020-04-18 00:00:00,2020-04-18 00:00:00,Madagascar,120,0,35
2020-04-19 00:00:00,2020-04-19 00:00:00,Madagascar,121,0,39
2020-04-20 00:00:00,2020-04-20 00:00:00,Madagascar,121,,41
2020-01-22 00:00:00,2020-01-22 00:00:00,Malawi,0,0,0
2020-01-23 00:00:00,2020-01-23 00:00:00,Malawi,0,0,0
2020-01-24 00:00:00,2020-01-24 00:00:00,Malawi,0,0,0
2020-01-25 00:00:00,2020-01-25 00:00:00,Malawi,0,0,0
2020-01-26 00:00:00,2020-01-26 00:00:00,Malawi,0,0,0
2020-01-27 00:00:00,2020-01-27 00:00:00,Malawi,0,0,0
2020-01-28 00:00:00,2020-01-28 00:00:00,Malawi,0,0,0
2020-01-29 00:00:00,2020-01-29 00:00:00,Malawi,0,0,0
2020-01-30 00:00:00,2020-01-30 00:00:00,Malawi,0,0,0
2020-01-31 00:00:00,2020-01-31 00:00:00,Malawi,0,0,0
2020-02-01 00:00:00,2020-02-01 00:00:00,Malawi,0,0,0
2020-02-02 00:00:00,2020-02-02 00:00:00,Malawi,0,0,0
2020-02-03 00:00:00,2020-02-03 00:00:00,Malawi,0,0,0
2020-02-04 00:00:00,2020-02-04 00:00:00,Malawi,0,0,0
2020-02-05 00:00:00,2020-02-05 00:00:00,Malawi,0,0,0
2020-02-06 00:00:00,2020-02-06 00:00:00,Malawi,0,0,0
2020-02-07 00:00:00,2020-02-07 00:00:00,Malawi,0,0,0
2020-02-08 00:00:00,2020-02-08 00:00:00,Malawi,0,0,0
2020-02-09 00:00:00,2020-02-09 00:00:00,Malawi,0,0,0
2020-02-10 00:00:00,2020-02-10 00:00:00,Malawi,0,0,0
2020-02-11 00:00:00,2020-02-11 00:00:00,Malawi,0,0,0
2020-02-12 00:00:00,2020-02-12 00:00:00,Malawi,0,0,0
2020-02-13 00:00:00,2020-02-13 00:00:00,Malawi,0,0,0
2020-02-14 00:00:00,2020-02-14 00:00:00,Malawi,0,0,0
2020-02-15 00:00:00,2020-02-15 00:00:00,Malawi,0,0,0
2020-02-16 00:00:00,2020-02-16 00:00:00,Malawi,0,0,0
2020-02-17 00:00:00,2020-02-17 00:00:00,Malawi,0,0,0
2020-02-18 00:00:00,2020-02-18 00:00:00,Malawi,0,0,0
2020-02-19 00:00:00,2020-02-19 00:00:00,Malawi,0,0,0
2020-02-20 00:00:00,2020-02-20 00:00:00,Malawi,0,0,0
2020-02-21 00:00:00,2020-02-21 00:00:00,Malawi,0,0,0
2020-02-22 00:00:00,2020-02-22 00:00:00,Malawi,0,0,0
2020-02-23 00:00:00,2020-02-23 00:00:00,Malawi,0,0,0
2020-02-24 00:00:00,2020-02-24 00:00:00,Malawi,0,0,0
2020-02-25 00:00:00,2020-02-25 00:00:00,Malawi,0,0,0
2020-02-26 00:00:00,2020-02-26 00:00:00,Malawi,0,0,0
2020-02-27 00:00:00,2020-02-27 00:00:00,Malawi,0,0,0
2020-02-28 00:00:00,2020-02-28 00:00:00,Malawi,0,0,0
2020-02-29 00:00:00,2020-02-29 00:00:00,Malawi,0,0,0
2020-03-01 00:00:00,2020-03-01 00:00:00,Malawi,0,0,0
2020-03-02 00:00:00,2020-03-02 00:00:00,Malawi,0,0,0
2020-03-03 00:00:00,2020-03-03 00:00:00,Malawi,0,0,0
2020-03-04 00:00:00,2020-03-04 00:00:00,Malawi,0,0,0
2020-03-05 00:00:00,2020-03-05 00:00:00,Malawi,0,0,0
2020-03-06 00:00:00,2020-03-06 00:00:00,Malawi,0,0,0
2020-03-07 00:00:00,2020-03-07 00:00:00,Malawi,0,0,0
2020-03-08 00:00:00,2020-03-08 00:00:00,Malawi,0,0,0
2020-03-09 00:00:00,2020-03-09 00:00:00,Malawi,0,0,0
2020-03-10 00:00:00,2020-03-10 00:00:00,Malawi,0,0,0
2020-03-11 00:00:00,2020-03-11 00:00:00,Malawi,0,0,0
2020-03-12 00:00:00,2020-03-12 00:00:00,Malawi,0,0,0
2020-03-13 00:00:00,2020-03-13 00:00:00,Malawi,0,0,0
2020-03-14 00:00:00,2020-03-14 00:00:00,Malawi,0,0,0
2020-03-15 00:00:00,2020-03-15 00:00:00,Malawi,0,0,0
2020-03-16 00:00:00,2020-03-16 00:00:00,Malawi,0,0,0
2020-03-17 00:00:00,2020-03-17 00:00:00,Malawi,0,0,0
2020-03-18 00:00:00,2020-03-18 00:00:00,Malawi,0,0,0
2020-03-19 00:00:00,2020-03-19 00:00:00,Malawi,0,0,0
2020-03-20 00:00:00,2020-03-20 00:00:00,Malawi,0,0,0
2020-03-21 00:00:00,2020-03-21 00:00:00,Malawi,0,0,0
2020-03-22 00:00:00,2020-03-22 00:00:00,Malawi,0,0,0
2020-03-23 00:00:00,2020-03-23 00:00:00,Malawi,0,0,0
2020-03-24 00:00:00,2020-03-24 00:00:00,Malawi,0,0,0
2020-03-25 00:00:00,2020-03-25 00:00:00,Malawi,0,0,0
2020-03-26 00:00:00,2020-03-26 00:00:00,Malawi,0,0,0
2020-03-27 00:00:00,2020-03-27 00:00:00,Malawi,0,0,0
2020-03-28 00:00:00,2020-03-28 00:00:00,Malawi,0,0,0
2020-03-29 00:00:00,2020-03-29 00:00:00,Malawi,0,0,0
2020-03-30 00:00:00,2020-03-30 00:00:00,Malawi,0,0,0
2020-03-31 00:00:00,2020-03-31 00:00:00,Malawi,0,0,0
2020-04-01 00:00:00,2020-04-01 00:00:00,Malawi,0,0,0
2020-04-02 00:00:00,2020-04-02 00:00:00,Malawi,3,0,0
2020-04-03 00:00:00,2020-04-03 00:00:00,Malawi,3,0,0
2020-04-04 00:00:00,2020-04-04 00:00:00,Malawi,4,0,0
2020-04-05 00:00:00,2020-04-05 00:00:00,Malawi,4,0,0
2020-04-06 00:00:00,2020-04-06 00:00:00,Malawi,5,0,0
2020-04-07 00:00:00,2020-04-07 00:00:00,Malawi,8,1,0
2020-04-08 00:00:00,2020-04-08 00:00:00,Malawi,8,1,0
2020-04-09 00:00:00,2020-04-09 00:00:00,Malawi,8,1,0
2020-04-10 00:00:00,2020-04-10 00:00:00,Malawi,9,1,0
2020-04-11 00:00:00,2020-04-11 00:00:00,Malawi,12,2,0
2020-04-12 00:00:00,2020-04-12 00:00:00,Malawi,13,2,0
2020-04-13 00:00:00,2020-04-13 00:00:00,Malawi,16,2,0
2020-04-14 00:00:00,2020-04-14 00:00:00,Malawi,16,2,0
2020-04-15 00:00:00,2020-04-15 00:00:00,Malawi,16,2,0
2020-04-16 00:00:00,2020-04-16 00:00:00,Malawi,16,2,0
2020-04-17 00:00:00,2020-04-17 00:00:00,Malawi,17,2,3
2020-04-18 00:00:00,2020-04-18 00:00:00,Malawi,17,2,3
2020-04-19 00:00:00,2020-04-19 00:00:00,Malawi,17,2,3
2020-04-20 00:00:00,2020-04-20 00:00:00,Malawi,17,2,3
2020-01-22 00:00:00,2020-01-22 00:00:00,Malaysia,0,0,0
2020-01-23 00:00:00,2020-01-23 00:00:00,Malaysia,0,0,0
2020-01-24 00:00:00,2020-01-24 00:00:00,Malaysia,0,0,0
2020-01-25 00:00:00,2020-01-25 00:00:00,Malaysia,3,0,0
2020-01-26 00:00:00,2020-01-26 00:00:00,Malaysia,4,0,0
2020-01-27 00:00:00,2020-01-27 00:00:00,Malaysia,4,0,0
2020-01-28 00:00:00,2020-01-28 00:00:00,Malaysia,4,0,0
2020-01-29 00:00:00,2020-01-29 00:00:00,Malaysia,7,0,0
2020-01-30 00:00:00,2020-01-30 00:00:00,Malaysia,8,0,0
2020-01-31 00:00:00,2020-01-31 00:00:00,Malaysia,8,0,0
2020-02-01 00:00:00,2020-02-01 00:00:00,Malaysia,8,0,0
2020-02-02 00:00:00,2020-02-02 00:00:00,Malaysia,8,0,0
2020-02-03 00:00:00,2020-02-03 00:00:00,Malaysia,8,0,0
2020-02-04 00:00:00,2020-02-04 00:00:00,Malaysia,10,0,0
2020-02-05 00:00:00,2020-02-05 00:00:00,Malaysia,12,0,0
2020-02-06 00:00:00,2020-02-06 00:00:00,Malaysia,12,0,0
2020-02-07 00:00:00,2020-02-07 00:00:00,Malaysia,12,0,1
2020-02-08 00:00:00,2020-02-08 00:00:00,Malaysia,16,0,1
2020-02-09 00:00:00,2020-02-09 00:00:00,Malaysia,16,0,1
2020-02-10 00:00:00,2020-02-10 00:00:00,Malaysia,18,0,1
2020-02-11 00:00:00,2020-02-11 00:00:00,Malaysia,18,0,3
2020-02-12 00:00:00,2020-02-12 00:00:00,Malaysia,18,0,3
2020-02-13 00:00:00,2020-02-13 00:00:00,Malaysia,19,0,3
2020-02-14 00:00:00,2020-02-14 00:00:00,Malaysia,19,0,3
2020-02-15 00:00:00,2020-02-15 00:00:00,Malaysia,22,0,7
2020-02-16 00:00:00,2020-02-16 00:00:00,Malaysia,22,0,7
2020-02-17 00:00:00,2020-02-17 00:00:00,Malaysia,22,0,7
2020-02-18 00:00:00,2020-02-18 00:00:00,Malaysia,22,0,13
2020-02-19 00:00:00,2020-02-19 00:00:00,Malaysia,22,0,15
2020-02-20 00:00:00,2020-02-20 00:00:00,Malaysia,22,0,15
2020-02-21 00:00:00,2020-02-21 00:00:00,Malaysia,22,0,15
2020-02-22 00:00:00,2020-02-22 00:00:00,Malaysia,22,0,15
2020-02-23 00:00:00,2020-02-23 00:00:00,Malaysia,22,0,15
2020-02-24 00:00:00,2020-02-24 00:00:00,Malaysia,22,0,18
2020-02-25 00:00:00,2020-02-25 00:00:00,Malaysia,22,0,18
2020-02-26 00:00:00,2020-02-26 00:00:00,Malaysia,22,0,18
2020-02-27 00:00:00,2020-02-27 00:00:00,Malaysia,23,0,18
2020-02-28 00:00:00,2020-02-28 00:00:00,Malaysia,23,0,18
2020-02-29 00:00:00,2020-02-29 00:00:00,Malaysia,25,0,18
2020-03-01 00:00:00,2020-03-01 00:00:00,Malaysia,29,0,18
2020-03-02 00:00:00,2020-03-02 00:00:00,Malaysia,29,0,18
2020-03-03 00:00:00,2020-03-03 00:00:00,Malaysia,36,0,22
2020-03-04 00:00:00,2020-03-04 00:00:00,Malaysia,50,0,22
2020-03-05 00:00:00,2020-03-05 00:00:00,Malaysia,50,0,22
2020-03-06 00:00:00,2020-03-06 00:00:00,Malaysia,83,0,22
2020-03-07 00:00:00,2020-03-07 00:00:00,Malaysia,93,0,23
2020-03-08 00:00:00,2020-03-08 00:00:00,Malaysia,99,0,24
2020-03-09 00:00:00,2020-03-09 00:00:00,Malaysia,117,0,24
2020-03-10 00:00:00,2020-03-10 00:00:00,Malaysia,129,0,24
2020-03-11 00:00:00,2020-03-11 00:00:00,Malaysia,149,0,26
2020-03-12 00:00:00,2020-03-12 00:00:00,Malaysia,149,0,26
2020-03-13 00:00:00,2020-03-13 00:00:00,Malaysia,197,0,26
2020-03-14 00:00:00,2020-03-14 00:00:00,Malaysia,238,0,35
2020-03-15 00:00:00,2020-03-15 00:00:00,Malaysia,428,0,42
2020-03-16 00:00:00,2020-03-16 00:00:00,Malaysia,566,0,42
2020-03-17 00:00:00,2020-03-17 00:00:00,Malaysia,673,2,49
2020-03-18 00:00:00,2020-03-18 00:00:00,Malaysia,790,2,60
2020-03-19 00:00:00,2020-03-19 00:00:00,Malaysia,900,2,75
2020-03-20 00:00:00,2020-03-20 00:00:00,Malaysia,1030,3,87
2020-03-21 00:00:00,2020-03-21 00:00:00,Malaysia,1183,4,114
2020-03-22 00:00:00,2020-03-22 00:00:00,Malaysia,1306,10,139
2020-03-23 00:00:00,2020-03-23 00:00:00,Malaysia,1518,14,139
2020-03-24 00:00:00,2020-03-24 00:00:00,Malaysia,1624,16,183
2020-03-25 00:00:00,2020-03-25 00:00:00,Malaysia,1796,20,199
2020-03-26 00:00:00,2020-03-26 00:00:00,Malaysia,2031,23,215
2020-03-27 00:00:00,2020-03-27 00:00:00,Malaysia,2161,26,259
2020-03-28 00:00:00,2020-03-28 00:00:00,Malaysia,2320,27,320
2020-03-29 00:00:00,2020-03-29 00:00:00,Malaysia,2470,35,388
2020-03-30 00:00:00,2020-03-30 00:00:00,Malaysia,2626,37,479
2020-03-31 00:00:00,2020-03-31 00:00:00,Malaysia,2766,43,537
2020-04-01 00:00:00,2020-04-01 00:00:00,Malaysia,2908,45,645
2020-04-02 00:00:00,2020-04-02 00:00:00,Malaysia,3116,50,767
2020-04-03 00:00:00,2020-04-03 00:00:00,Malaysia,3333,53,827
2020-04-04 00:00:00,2020-04-04 00:00:00,Malaysia,3483,57,915
2020-04-05 00:00:00,2020-04-05 00:00:00,Malaysia,3662,61,1005
2020-04-06 00:00:00,2020-04-06 00:00:00,Malaysia,3793,62,1241
2020-04-07 00:00:00,2020-04-07 00:00:00,Malaysia,3963,63,1321
2020-04-08 00:00:00,2020-04-08 00:00:00,Malaysia,4119,65,1487
2020-04-09 00:00:00,2020-04-09 00:00:00,Malaysia,4228,67,1608
2020-04-10 00:00:00,2020-04-10 00:00:00,Malaysia,4346,70,1830
2020-04-11 00:00:00,2020-04-11 00:00:00,Malaysia,4530,73,1995
2020-04-12 00:00:00,2020-04-12 00:00:00,Malaysia,4683,76,2108
2020-04-13 00:00:00,2020-04-13 00:00:00,Malaysia,4817,77,2276
2020-04-14 00:00:00,2020-04-14 00:00:00,Malaysia,4987,82,2478
2020-04-15 00:00:00,2020-04-15 00:00:00,Malaysia,5072,83,2647
2020-04-16 00:00:00,2020-04-16 00:00:00,Malaysia,5182,84,2766
2020-04-17 00:00:00,2020-04-17 00:00:00,Malaysia,5251,86,2967
2020-04-18 00:00:00,2020-04-18 00:00:00,Malaysia,5305,88,3102
