DATA,DATA,ESTADO,CIDADE,CONFIRMADOS,FATAIS
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,IBIRÁ,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,IBIÚNA,3,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,IGARAPAVA,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,IGARATÁ,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,IGUAPE,3,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ILHA COMPRIDA,15,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ILHA SOLTEIRA,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ILHABELA,3,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,INDAIATUBA,9,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,INDEFINIDA,63,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,IRACEMÁPOLIS,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ITANHAÉM,4,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ITAPEVA,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ITAQUAQUECETUBA,48,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ITARARÉ,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ITATINGA,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ITU,6,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ITUPEVA,2,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,JACAREÍ,18,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,JACI,5,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,JAGUARIÚNA,2,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,JALES,2,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,JARDINÓPOLIS,3,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,JAÚ,4,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,JOANÓPOLIS,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,JOSÉ BONIFÁCIO,2,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,JUNQUEIRÓPOLIS,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,LENÇÓIS PAULISTA,3,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,LORENA,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,LOUVEIRA,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,MACATUBA,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,MACEDÔNIA,0,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,MAIRINQUE,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,MATÃO,3,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,MIRASSOL,7,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,MOGI MIRIM,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,MONTE MOR,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,MORRO AGUDO,2,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,MORUNGABA,4,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,NHANDEARA,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,OLÍMPIA,4,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ORLÂNDIA,4,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,OURINHOS,7,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PARIQUERA-AÇU,3,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PAULÍNIA,8,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PAULISTÂNIA,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PEDERNEIRAS,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PEDRA BELA,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PERUÍBE,5,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PIEDADE,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PILAR DO SUL,3,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PINDORAMA,2,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PIRACAIA,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PIRAJUÍ,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PIRATININGA,3,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PONTAL,4,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,POPULINA,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PORTO FELIZ,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PRATÂNIA,2,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PROMISSÃO,2,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,RANCHARIA,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,RIBEIRÃO PIRES,31,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,RINCÃO,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,RINÓPOLIS,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,RIO GRANDE DA SERRA,9,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SALTO,5,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SALTO DE PIRAPORA,6,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SANTA CRUZ DO RIO PARDO,5,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SANTA GERTRUDES,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SANTA LÚCIA,2,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SANTANA DE PARNAÍBA,54,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SÃO JOÃO DA BOA VISTA,5,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SÃO JOAQUIM DA BARRA,2,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SÃO JOSÉ DO RIO PARDO,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SÃO MIGUEL ARCANJO,2,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SÃO PEDRO,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SÃO ROQUE,8,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SÃO VICENTE,40,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SERRANA,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SUMARÉ,5,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,TAIAÇU,0,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,TANABI,3,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,TAQUARITUBA,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,TARABAI,2,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,TATUÍ,6,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,TAUBATÉ,6,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,TERRA ROXA,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,TUPÃ,2,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,UBATUBA,2,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,VÁRZEA PAULISTA,4,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,VINHEDO,14,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,VOTUPORANGA,7,0
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ÁGUAS DE LINDÓIA,1,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,AGUDOS,5,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ANGATUBA,1,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ARUJÁ,24,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ASSIS,6,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ATIBAIA,22,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,AVARÉ,9,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,CAIABU,1,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,CAJAMAR,7,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,CAMPO LIMPO PAULISTA,5,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,CONCHAS,1,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,CRAVINHOS,6,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,CRUZEIRO,3,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ELDORADO,1,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,FRANCISCO MORATO,29,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ITAPECERICA DA SERRA,47,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ITAPETININGA,6,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ITATIBA,2,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,JANDIRA,13,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,JUQUITIBA,1,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,LIMEIRA,9,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,MARÍLIA,8,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,MINEIROS DO TIETÊ,2,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,MOCOCA,2,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,MOGI GUAÇU,9,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,MONGAGUÁ,3,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,MONTE ALTO,9,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,NOVA ODESSA,1,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PENÁPOLIS,1,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PINDAMONHANGABA,2,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PORTO FERREIRA,2,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,REGISTRO,4,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SANTA BÁRBARA D'OESTE,2,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SANTA BRANCA,2,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SANTA ISABEL,3,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SANTO ANTÔNIO DA ALEGRIA,1,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SÃO MANUEL,3,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SERTÃOZINHO,8,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,VOTORANTIM,4,1
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SANTO ANDRÉ,236,12
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SANTOS,287,19
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ARARAQUARA,44,2
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,BOTUCATU,27,2
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,CARAGUATATUBA,11,2
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,CATANDUVA,9,2
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,DRACENA,3,2
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,FERRAZ DE VASCONCELOS,54,2
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,GUARUJÁ,44,2
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,JABOTICABAL,9,2
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,LARANJAL PAULISTA,5,2
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,LEME,4,2
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,LINS,5,2
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,MAIRIPORÃ,11,2
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PIRACICABA,19,2
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PRESIDENTE PRUDENTE,6,2
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SÃO CARLOS,7,2
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SÃO SEBASTIÃO,6,2
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SÃO BERNARDO DO CAMPO,294,20
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,OSASCO,253,23
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,GUARULHOS,305,28
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,AMERICANA,25,3
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,BAURU,50,3
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,CARAPICUÍBA,71,3
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,EMBU DAS ARTES,57,3
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,FRANCO DA ROCHA,60,3
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ITAPIRA,14,3
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,POÁ,25,3
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PRESIDENTE VENCESLAU,8,3
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,RIO CLARO,14,3
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SÃO JOSÉ DOS CAMPOS,138,3
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,VALINHOS,11,3
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,VARGEM GRANDE PAULISTA,9,3
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,JUNDIAÍ,44,4
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,MAUÁ,82,4
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SÃO CAETANO DO SUL,98,4
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SÃO JOSÉ DO RIO PRETO,70,4
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,BARUERI,116,5
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,COTIA,79,5
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,DIADEMA,118,5
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,ITAPEVI,37,5
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,RIBEIRÃO PRETO,76,5
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,CAIEIRAS,48,6
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SUZANO,81,6
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SÃO PAULO,9428,686
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,BRAGANÇA PAULISTA,36,7
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,CAMPINAS,184,7
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,MOGI DAS CRUZES,120,7
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,PRAIA GRANDE,50,7
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,TABOÃO DA SERRA,116,7
2020-04-18 00:00:00,2020-04-18 00:00:00,SP,SOROCABA,41,8
2020-04-18 00:00:00,2020-04-18 00:00:00,TO,ARAGUAÍNA,5,0
2020-04-18 00:00:00,2020-04-18 00:00:00,TO,CARIRI DO TOCANTINS,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,TO,DIANÓPOLIS,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,TO,GURUPI,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,TO,PARAÍSO DO TOCANTINS,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,TO,TOCANTINÓPOLIS,1,0
2020-04-18 00:00:00,2020-04-18 00:00:00,TO,PALMAS,23,1
2020-04-19 00:00:00,2020-04-19 00:00:00,AC,ACRELÂNDIA,12,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AC,BUJARI,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AC,CRUZEIRO DO SUL,5,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AC,PORTO ACRE,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AC,SENADOR GUIOMARD,2,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AC,PLÁCIDO DE CASTRO,19,1
2020-04-19 00:00:00,2020-04-19 00:00:00,AC,RIO BRANCO,123,5
2020-04-19 00:00:00,2020-04-19 00:00:00,AL,ARAPIRACA,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AL,BOCA DA MATA,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AL,MURICI,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AL,PALMEIRA DOS ÍNDIOS,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AL,PORTO REAL DO COLÉGIO,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AL,RIO LARGO,5,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AL,SATUBA,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AL,UNIÃO DOS PALMARES,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AL,IBATEGUARA,1,1
2020-04-19 00:00:00,2020-04-19 00:00:00,AL,MARECHAL DEODORO,5,1
2020-04-19 00:00:00,2020-04-19 00:00:00,AL,SÃO MIGUEL DOS MILAGRES,1,1
2020-04-19 00:00:00,2020-04-19 00:00:00,AL,VIÇOSA,1,1
2020-04-19 00:00:00,2020-04-19 00:00:00,AL,INDEFINIDA,8,2
2020-04-19 00:00:00,2020-04-19 00:00:00,AL,MACEIÓ,131,9
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,ANAMÃ,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,ANORI,6,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,BOCA DO ACRE,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,CANUTAMA,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,CAREIRO DA VÁRZEA,4,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,COARI,2,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,JURUÁ,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,JUTAÍ,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,LÁBREA,2,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,SANTA ISABEL DO RIO NEGRO,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,SANTO ANTÔNIO DO IÇÁ,10,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,SÃO GABRIEL DA CACHOEIRA,0,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,SÃO PAULO DE OLIVENÇA,11,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,TONANTINS,13,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,CARAUARI,1,1
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,CAREIRO,6,1
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,INDEFINIDA,0,1
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,ITACOATIARA,27,1
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,MANICORÉ,1,1
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,NOVO AIRÃO,2,1
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,PRESIDENTE FIGUEIREDO,11,1
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,TABATINGA,11,1
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,TEFÉ,5,1
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,MANACAPURU,201,10
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,MANAUS,1664,155
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,MAUÉS,22,2
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,IRANDUBA,24,3
2020-04-19 00:00:00,2020-04-19 00:00:00,AM,PARINTINS,15,3
2020-04-19 00:00:00,2020-04-19 00:00:00,AP,LARANJAL DO JARI,5,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AP,MAZAGÃO,2,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AP,OIAPOQUE,5,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AP,PORTO GRANDE,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AP,VITÓRIA DO JARI,2,0
2020-04-19 00:00:00,2020-04-19 00:00:00,AP,SANTANA,60,2
2020-04-19 00:00:00,2020-04-19 00:00:00,AP,MACAPÁ,341,9
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,ABAÍRA,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,AIQUARA,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,ALAGOINHAS,5,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,AMÉLIA RODRIGUES,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,AURELINO LEAL,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,BARRA,2,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,BARRA DO CHOÇA,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,BARRA DO ROCHA,3,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,BARREIRAS,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,BARRO PRETO,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,BOM JESUS DA LAPA,0,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,BRUMADO,8,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,BUERAREMA,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,CACHOEIRA,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,CAMACAN,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,CAMAÇARI,22,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,CAMPO FORMOSO,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,CANARANA,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,CANAVIEIRAS,4,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,CANDEIAS,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,CANSANÇÃO,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,CAPIM GROSSO,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,CASTRO ALVES,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,CATU,4,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,COARACI,3,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,CONCEIÇÃO DO COITÉ,2,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,CONCEIÇÃO DO JACUÍPE,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,CONDE,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,CORAÇÃO DE MARIA,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,CURAÇÁ,3,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,DIAS D'ÁVILA,2,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,EUCLIDES DA CUNHA,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,EUNÁPOLIS,9,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,FLORESTA AZUL,2,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,GANDU,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,GUANAMBI,0,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,IBIRATAIA,3,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,IBOTIRAMA,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,IRECÊ,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,ITAGI,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,ITAJUÍPE,6,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,ITAMARAJU,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,ITAPEBI,5,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,ITARANTIM,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,ITATIM,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,ITORORÓ,4,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,ITUBERÁ,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,JAGUAQUARA,3,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,JEQUIÉ,17,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,LUÍS EDUARDO MAGALHÃES,2,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,MEDEIROS NETO,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,MIRANTE,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,NOVA SOURE,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,OURIÇANGAS,0,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,PALMEIRAS,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,PARAMIRIM,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,PIRIPÁ,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,POJUCA,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,PORTO SEGURO,16,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,PRADO,4,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,RIBEIRA DO POMBAL,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,RIO DO PIRES,2,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,SANTA CRUZ CABRÁLIA,7,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,SANTA LUZIA,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,SANTA MARIA DA VITÓRIA,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,SANTA TERESINHA,2,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,SÃO DOMINGOS,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,SÃO FRANCISCO DO CONDE,2,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,SERRA DO RAMALHO,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,SERRINHA,4,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,SIMÕES FILHO,5,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,TAPEROÁ,3,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,TEIXEIRA DE FREITAS,8,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,UBATÃ,4,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,UNA,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,VALENÇA,3,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,VALENTE,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,VERA CRUZ,1,0
2020-04-19 00:00:00,2020-04-19 00:00:00,BA,ADUSTINA,1,1
